datetime,subcatchment_S1_Bifenthrin,subcatchment_S2_Bifenthrin,subcatchment_S3_Bifenthrin,subcatchment_S4_Bifenthrin,subcatchment_S5_Bifenthrin,subcatchment_S6_Bifenthrin,subcatchment_S7_Bifenthrin,subcatchment_S8_Bifenthrin,subcatchment_S9_Bifenthrin,subcatchment_S10_Bifenthrin,subcatchment_S11_Bifenthrin,subcatchment_S12_Bifenthrin,subcatchment_S13_Bifenthrin,subcatchment_S14_Bifenthrin,subcatchment_S15_Bifenthrin,subcatchment_S16_Bifenthrin,subcatchment_S17_Bifenthrin,subcatchment_S18_Bifenthrin,subcatchment_S19_Bifenthrin,subcatchment_S20_Bifenthrin,subcatchment_S21_Bifenthrin,subcatchment_S22_Bifenthrin,subcatchment_S23_Bifenthrin,subcatchment_S24_Bifenthrin,subcatchment_S25_Bifenthrin,subcatchment_S26_Bifenthrin,subcatchment_S27_Bifenthrin,subcatchment_S28_Bifenthrin,subcatchment_S29_Bifenthrin,subcatchment_S30_Bifenthrin,subcatchment_S31_Bifenthrin,subcatchment_S32_Bifenthrin,subcatchment_S33_Bifenthrin,subcatchment_S34_Bifenthrin,subcatchment_S35_Bifenthrin,subcatchment_S36_Bifenthrin,subcatchment_S37_Bifenthrin,subcatchment_S38_Bifenthrin,subcatchment_S39_Bifenthrin,subcatchment_S40_Bifenthrin,subcatchment_S41_Bifenthrin,subcatchment_S42_Bifenthrin,subcatchment_S43_Bifenthrin,subcatchment_S44_Bifenthrin,subcatchment_S45_Bifenthrin,subcatchment_S46_Bifenthrin,subcatchment_S47_Bifenthrin,subcatchment_S48_Bifenthrin,subcatchment_S49_Bifenthrin,subcatchment_S50_Bifenthrin,subcatchment_S51_Bifenthrin,subcatchment_S55_Bifenthrin,subcatchment_S57_Bifenthrin,subcatchment_S60_Bifenthrin,subcatchment_S61_Bifenthrin,subcatchment_S63_Bifenthrin,subcatchment_S66_Bifenthrin,subcatchment_S67_Bifenthrin,subcatchment_S77_Bifenthrin,bif_sum,date,year,month,day
2014-03-06,1.7028626660489193e-15,3.2869042483566283e-18,6.377779873891464e-18,4.6821501203084115e-17,4.582577147442798e-20,5.086726708570182e-18,1.5749017661193883e-24,6.360343228680847e-21,6.041619806770821e-23,9.97039592135984e-19,1.5760174709521276e-20,9.149748543500463e-21,9.656792492824567e-16,2.5949531227139474e-25,9.41726242844289e-24,0.0,0.0,1.297046448973207e-22,2.119288065928885e-28,9.537046436266755e-23,3.8958164722264976e-22,3.011556014834538e-25,5.357394474224449e-10,8.023628000191791e-20,6.504989936153002e-23,1.031758745077219e-22,1.3989211535725529e-24,1.0915883737174058e-26,8.073223072917858e-28,3.954598094440156e-24,1.9665568603552968e-19,1.6192668456083595e-29,3.8119993997151734e-23,6.370566690046458e-25,8.433082436761938e-19,1.3365906995004817e-12,2.9598997740309184e-21,4.436335343688527e-20,2.321751461631904e-19,1.2454095076221842e-24,2.601454127895284e-22,5.636021006635642e-24,4.6920983622491325e-25,5.154302192509276e-32,1.216149822434689e-19,1.4018976748639862e-20,4.227692979611544e-14,1.5955057710695226e-30,5.854635607622862e-25,2.19666730923539e-26,1.6800043049218848e-29,2.231309592897341e-32,3.5921022352354912e-28,1.798150103512085e-29,1.3416306668451627e-32,2.102500056048272e-32,2.943224768632642e-31,1.035703788590908e-30,7.45556508826577e-33,5.37121047777204e-10,2014-03-06,2014,3,6
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-07,2014,3,7
2014-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-08,2014,3,8
2014-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-09,2014,3,9
2014-03-10,1.6276696373495828e-16,1.3698014945086808e-19,1.8003805122017364e-19,1.2578323722444944e-17,3.8854264264543745e-21,1.1852956477782435e-19,2.681531947230431e-26,3.921857131568163e-22,1.463437787903515e-24,2.3012451030258587e-20,8.53015481144333e-22,4.619313743894195e-22,1.3282726264878807e-16,2.3780875040996454e-28,2.2726657658175224e-25,0.0,0.0,3.885947147462782e-24,1.2237980130302731e-30,2.7322322239301235e-24,1.6651221033674388e-24,4.468525341326725e-28,3.3903172917316406e-11,9.18030302717062e-22,1.74242332251174e-24,3.689827063068722e-25,2.0821200635200956e-26,9.036035383082358e-30,4.727685036418389e-31,7.911878057610526e-27,2.1270116697545992e-20,6.213364457131183e-33,7.9620420697740875e-25,7.796991282342615e-27,2.145652470811984e-20,4.496330938411284e-13,1.8855687703112112e-23,4.853156332760095e-22,1.8850875399318174e-20,1.6271991903348177e-26,8.997351758042413e-24,1.3518966107843286e-26,5.2151526490356615e-27,5.1455847926243195e-36,1.5646755676752698e-20,7.044062363226198e-22,3.702835567448352e-15,5.060262209945304e-34,6.925221420617699e-27,1.8603842020816674e-29,6.004087377071066e-32,1.4373235406079258e-36,1.1742965435800364e-31,4.116814761366038e-33,2.682532750942443e-35,2.3824155342693808e-36,1.8002962980768156e-35,1.1426550111420513e-34,9.105369534674656e-38,3.4356817562800734e-11,2014-03-10,2014,3,10
2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-11,2014,3,11
2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-12,2014,3,12
2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13,2014,3,13
2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-14,2014,3,14
2014-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-15,2014,3,15
2014-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-16,2014,3,16
2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-17,2014,3,17
2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-18,2014,3,18
2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-19,2014,3,19
2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-20,2014,3,20
2014-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-21,2014,3,21
2014-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-22,2014,3,22
2014-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-23,2014,3,23
2014-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-24,2014,3,24
2014-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-25,2014,3,25
2014-03-26,0.30893023219053656,2.2569624256110097,0.9547482310334712,10.044418309853237,6.531758268784326,3.57704811246058,18.41460205517886,14.099650756160564,20.481933902287267,1.5699938291008615,4.493215089200198,12.156114254540574,0.5935342173567516,3.084941882789567,17.685122785953567,0.0,0.0,16.74421955352606,29.232392887535283,17.110809043463075,9.627179528007797,10.876297092767809,0.017445575590074085,8.056790871049659,19.270314291236737,9.731562400836294,24.66439012640697,10.858256708141132,12.082671564136925,8.919127159015163,3.7474145081479433,10.143691886309297,8.659850547459168,9.569069696339998,0.6316346013322192,0.04274410278822614,1.1448128578409906,0.9098488396902119,4.073989917889463,10.034834242670302,15.044545094653804,7.53046539976777,17.793879416737266,11.10441129531526,5.032554365826182,12.066810822254986,0.8680131469402301,21.71193697789334,16.27980891569829,2.4911398751385434,15.56381938167201,11.291177297019171,3.481532121036676,2.7601337083112263,31.63357183842678,28.980526638880242,3.2842052990985158,13.141472353089183,4.868133864035997,567.3304601664777,2014-03-26,2014,3,26
2014-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007430031867632257,0.0,0.0,0.0,0.0,2.2912101137981836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005119662158505769,0.0005403120937729395,0.0,0.0,0.0011727328735993265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018096193325686516,0.0,0.0,0.0,0.0007747290598274241,0.0,0.0005828360731972285,0.00020333007935590273,0.001837773918969388,0.0021227884596835356,0.0015878380857837257,1.3546807255047341e-05,0.000557173808276881,0.0028050135451262296,0.0023555542049861137,0.005508745249672223,0.0231498750958264,2014-03-27,2014,3,27
2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-28,2014,3,28
2014-03-29,0.05023670936058459,0.030834561825344855,0.04799580120310752,0.06086201045528577,0.029419180309351416,0.04499828498791124,0.0018679579794730447,0.007485984680947839,0.0044981670625033445,0.04757084236355852,0.018466180779031893,0.017134181678796316,0.06698825007165528,0.009707500711916154,0.002750084194822551,0.0,0.0,0.004015393935720356,0.0002042502209537771,0.004064849365474283,0.01768362231445759,0.006773504604520915,0.0987291011159796,0.03458406929441077,0.004262515493143968,0.013667161526050131,0.002786481253533702,0.00499988099570399,0.003803496047873848,0.007564381884336222,0.02488644812674908,0.0022688924764508018,0.01186913989477157,0.0023939619559206734,0.02108685947641119,0.24436826290757518,0.013491957578402613,0.017772113390506848,0.010182022021828855,0.002835780510366941,0.004447336574107578,0.00675874270049945,0.0045111947731338526,0.0009202300102390997,0.3291763833112189,0.01459176810341174,0.1832443104231303,0.001273018150259678,0.0041294125126242745,0.006286796019049692,0.0012241298256727734,0.0007983914753413561,0.005532435095861298,0.0027296751587337757,0.0009626739566561645,0.0003117079988222164,0.0015866423458217513,0.0016180432505479285,0.0012865720267705683,1.5664993077673357,2014-03-29,2014,3,29
2014-03-30,0.0,0.0,0.0,0.0,5.283480992480945e-09,0.0,3.4177481586780934e-10,1.289233787622879e-09,9.462554262741084e-10,0.0,2.701987665117551e-09,2.2365939202443398e-09,0.0,2.1996040943359724e-09,5.753186589818285e-10,0.0,0.0,3.4652372455673444e-10,3.729570311733888e-11,3.4332243677683767e-10,4.085113089958559e-09,1.5787052818595788e-09,0.0,6.2818540243640385e-09,9.501869336835498e-10,2.839923591951708e-09,4.761893669668233e-10,1.0489716684742452e-09,8.918171153027507e-10,2.013057199179144e-09,0.0,4.667604199053872e-10,2.376354093934912e-09,5.965866095362566e-10,0.0,0.0,1.3196526123958514e-09,2.188585519918627e-09,0.0,7.319428228992275e-10,3.9459201528172723e-10,1.1956091219527809e-09,1.0780645201027046e-09,1.5666652535233783e-10,0.0,2.0906478269062825e-09,0.0,2.400341544413174e-10,1.0040616324424743e-09,1.3387932963054976e-09,2.584796681774583e-10,1.4097576038245453e-10,1.2419480367360284e-09,6.277810332665286e-10,3.213884583729881e-12,5.3260979667472104e-11,3.1408087926302266e-10,3.1465689751908286e-10,2.4171544317792526e-10,5.4841673251265826e-08,2014-03-30,2014,3,30
2014-03-31,1.3075252040088048e-06,1.165350892728058e-07,9.355386490658159e-08,6.086886520906664e-07,1.2426826068946897e-07,1.0999650516983508e-07,9.549975946935435e-10,2.1644857246223508e-08,3.849900679620477e-09,4.622262666770623e-08,5.982167375933373e-08,4.3264431332958644e-08,1.051658121220672e-06,1.5467857843424518e-10,2.018888814369102e-09,0.0,0.0,4.150717110443516e-09,2.951325265390932e-11,3.879984509430085e-09,1.5237423460633386e-09,1.443302389692497e-10,7.687356540735382e-05,1.3084421180930865e-08,3.880738389641181e-09,7.92896460097915e-10,1.2719231045755544e-09,6.441298408570247e-11,3.1743865247459107e-11,2.3187156011662768e-10,2.2158071473630308e-07,1.1430236777129085e-11,9.379276299295405e-09,8.804647535142645e-10,1.8456561004036962e-08,1.3383973036552887e-05,1.9464399718461346e-09,4.0793164430809465e-09,1.0991692003763099e-07,1.149022296403197e-09,5.217097695033768e-09,2.294888746524752e-10,1.5409888859962497e-09,1.117259197587094e-12,9.6084349839725e-08,3.947512750236758e-08,7.729501068127298e-06,4.9821622238036855e-12,1.524945260474384e-09,8.328412086767698e-11,7.656778612788525e-12,6.942413641510456e-13,2.9032411566607544e-11,9.131660413839522e-12,9.395695630683532e-13,4.619817784566057e-13,1.4254483234377486e-12,2.7297961944752645e-12,1.9105048244077784e-13,0.00010211789734938615,2014-03-31,2014,3,31
2014-04-01,7.944547902903014e-06,2.004386408242681e-07,2.077304433347596e-07,8.895478489043859e-07,7.97534430944728e-09,1.8769165644050587e-07,1.628780266719128e-11,1.2604606967792662e-09,7.957244638694379e-11,5.391205921747144e-08,3.5251444883854543e-09,2.347169349813421e-09,1.4005394929699822e-06,3.780642668536496e-11,4.722538763618395e-11,0.021192291751295857,0.32994750115473837,1.3666395552961566e-10,1.1538321107293656e-13,1.1911010491123447e-10,5.387714298587608e-10,1.4213339605156044e-11,0.0016724176527163248,1.063604681217069e-08,9.992007639975465e-11,2.0355025912446738e-10,1.4933110802839533e-11,1.8478668550346746e-11,7.867634737662678e-12,3.286225596957244e-11,2.1534604608827238e-08,2.6303688250036185e-12,1.6570044238437242e-10,7.87269725771515e-12,3.1882599531158906e-08,0.000128525172819384,8.817221736762568e-10,3.3927443743648764e-09,1.18232267304894e-08,1.1189375770115786e-11,1.6460534964058623e-10,4.014855515379349e-11,1.1669571152195596e-11,2.957015721034654e-13,9.720402090425341e-09,2.270718661418422e-09,4.6555597100156297e-05,1.1384448090817907e-12,1.2488678554320944e-11,2.298531723675514e-11,2.069746342319252e-12,1.6431947442423824e-13,4.9602383597445084e-12,1.5771313351650347e-12,1.3873946003804865e-14,1.3220462115772372e-13,3.012583671334154e-13,6.664287647744445e-13,3.07455544512526e-14,0.35299828480491724,2014-04-01,2014,4,1
2014-04-02,6.667021254490917e-15,2.5708955318015848e-17,2.0302213319039488e-17,1.9155280736157228e-16,3.1323952045805594e-19,2.5760207292749956e-17,2.8210969720742565e-22,3.8459651812572787e-20,1.798418015115377e-21,3.265863951662595e-18,1.240660318231228e-19,7.647133430479814e-20,3.2825378923949177e-15,3.3309678146303645e-22,9.5101336544278e-22,0.0,0.0,3.3302340025345787e-21,1.3362695551555422e-24,2.8264943234724068e-21,1.587094131602836e-20,2.7294052635392712e-22,0.0,4.387369765905216e-19,2.2659434910820224e-21,5.55515364519216e-21,2.674133788458884e-22,8.880721719388024e-23,2.5146719862449624e-23,7.421655516798319e-22,1.10560248924648e-18,5.714440383889859e-24,3.668904105037974e-21,1.4507795234922578e-22,2.1420348195342703e-18,6.927455701744986e-11,3.371440516078636e-20,1.4950371207820234e-19,9.0863882641814e-19,2.1520217992162606e-22,4.323907505235907e-21,9.153851880793657e-22,2.138482723960549e-22,2.301355991511962e-25,9.747806720826765e-19,7.511128413170573e-20,1.094898098909633e-13,1.8897585921258905e-24,2.32076354459545e-22,1.2570657890861782e-22,3.956230160839285e-24,1.426110898561086e-25,2.074096199919585e-23,3.941960678241607e-24,1.2493966888201328e-26,8.854996819300157e-26,4.594591710933884e-25,8.520435732062786e-25,6.659962931660305e-26,6.93942694013841e-11,2014-04-02,2014,4,2
2014-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-03,2014,4,3
2014-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-04,2014,4,4
2014-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-05,2014,4,5
2014-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-06,2014,4,6
2014-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07,2014,4,7
2014-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-08,2014,4,8
2014-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-09,2014,4,9
2014-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-10,2014,4,10
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11,2014,4,11
