datetime,subcatchment_S65_Runoff_rate,subcatchment_S69_Runoff_rate,subcatchment_S72_Runoff_rate,subcatchment_S73_Runoff_rate,subcatchment_S80_Runoff_rate,subcatchment_S81_Runoff_rate,subcatchment_S83_Runoff_rate,subcatchment_S88_Runoff_rate,subcatchment_S90_Runoff_rate,subcatchment_S100_Runoff_rate,subcatchment_S104_Runoff_rate,subcatchment_S105_Runoff_rate,subcatchment_S106_Runoff_rate,subcatchment_S107_Runoff_rate,subcatchment_S109_Runoff_rate,subcatchment_S110_Runoff_rate,subcatchment_S111_Runoff_rate,subcatchment_S112_Runoff_rate,subcatchment_S113_Runoff_rate,runf_sum,date,year,month,day
2015-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-16,2015,11,16
2015-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-17,2015,11,17
2015-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-18,2015,11,18
2015-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-19,2015,11,19
2015-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-20,2015,11,20
2015-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-21,2015,11,21
2015-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-22,2015,11,22
2015-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-23,2015,11,23
2015-11-24,0.0,0.0043746970206455325,0.01034449701451355,0.015010061742958842,0.013443309400291398,0.03455601194142073,0.01863816670922279,0.02028934457667715,0.011897406886053646,0.004387833007261311,0.003287411676234241,0.022011198368386015,0.02059600205079067,0.0031340373412890054,0.017944936224474437,0.012093557014751654,0.03325680505290916,0.017082370750085025,0.0167884778390327,0.2791361246169978,2015-11-24,2015,11,24
2015-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-25,2015,11,25
2015-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-26,2015,11,26
2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-27,2015,11,27
2015-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-28,2015,11,28
2015-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-29,2015,11,29
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-30,2015,11,30
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-01,2015,12,1
2015-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-02,2015,12,2
2015-12-03,0.0,0.10691592285496451,0.2871044693466655,0.21630369357489546,0.23857190904057,0.3775570831441674,0.3717108012407718,0.3608349560261158,0.19225789417830558,0.15726213801270816,0.2593422853975498,0.42707880946763666,0.3985247433305646,0.09845197161983893,0.35351888128685743,0.316495607308347,0.3929704247848213,0.31925480233964143,0.32856461897075023,5.202721011925172,2015-12-03,2015,12,3
2015-12-04,0.0,0.0,0.0071251546235440435,0.0,0.0,0.0,0.012614559957381937,0.0034033240293766527,0.0,0.0,0.017241064581799234,0.01571341391285633,0.012126467245511495,0.0,0.0029706327575114927,0.006386318728098187,0.0,0.0,0.002696024551902497,0.08027696038798186,2015-12-04,2015,12,4
2015-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-05,2015,12,5
2015-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-06,2015,12,6
2015-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-07,2015,12,7
2015-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-08,2015,12,8
2015-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-09,2015,12,9
2015-12-10,0.0,0.041059932204013286,0.11545568840627689,0.08360217854379993,0.09149597097427212,0.16501097684456284,0.15599981912390995,0.14883926173528855,0.07673676092144517,0.05955241695471245,0.10990916023843315,0.17906308113272398,0.1670773470929804,0.03543814840833728,0.14367005565183263,0.12773342654593545,0.16945212092691667,0.12831486893828803,0.13113301612646652,2.129544230770195,2015-12-10,2015,12,10
2015-12-11,0.0,0.02986420788159709,0.09730028934577932,0.06602875811347761,0.07298482094439221,0.116475108161986,0.13207096939021404,0.11974973776760092,0.05911947145214989,0.04574975528736442,0.09777607239227303,0.15039498031149498,0.14021872844585936,0.023746239410441333,0.11682993818483646,0.10598476230323241,0.1234114372909762,0.10254705909337716,0.10849816880823193,1.7087505045852844,2015-12-11,2015,12,11
2015-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-12,2015,12,12
2015-12-13,0.0,0.14634168320814905,0.4480411674974317,0.3230828210446428,0.3609417436382475,0.5542279084732782,0.5808866435060187,0.5507193438760596,0.2828942920865146,0.22516748176128237,0.42202955315884894,0.663289204056396,0.6185710332525353,0.13688852957114142,0.5369334006017161,0.4878474469035328,0.5805581029020566,0.4814779600185341,0.4985682999467315,7.898466615503117,2015-12-13,2015,12,13
2015-12-14,0.0,0.0,0.007307071711446566,0.0,0.0,0.0,0.015405757087706836,0.007175276112190494,0.0,0.0,0.01572235909999956,0.016512720322138186,0.012799827809388134,0.0,0.006597031745305002,0.00707434169735494,0.0,0.003154398134918145,0.003518660375717962,0.09526744409616582,2015-12-14,2015,12,14
2015-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-15,2015,12,15
2015-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-16,2015,12,16
2015-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-17,2015,12,17
2015-12-18,0.0,0.12125541560271784,0.24262334556299434,0.23178686139543045,0.2331232022974425,0.4227283575225854,0.31282629729183414,0.32755234927094046,0.2094310230790934,0.169747467033894,0.19651159763612155,0.36616768482720413,0.3423165575202234,0.10952413160591966,0.32655736462503615,0.27788850664859155,0.43350987747601333,0.3029205461132968,0.30454656195419044,4.931017147463529,2015-12-18,2015,12,18
2015-12-19,0.0,0.12776681896258396,0.4870775179088961,0.280803079442415,0.34077291285650946,0.4586247427874407,0.6367006240799113,0.5590685027343629,0.2437738194061173,0.19949513803010993,0.5087060000037246,0.715135116425314,0.6658235967589431,0.12115477868586895,0.5364582164284497,0.5127908940063125,0.4867714170755808,0.4667484508243696,0.496555762674488,7.844227389091398,2015-12-19,2015,12,19
2015-12-20,0.0,0.0,0.0033977965259210565,0.007162003086111155,0.0062570129612621005,0.022334400361930018,0.007575920408400393,0.00822166744526759,0.006807292166564791,0.003001958251124122,0.002771627920605342,0.008912700131619057,0.008337402702362443,0.0,0.008319268012794694,0.0068313148294338365,0.02155002161444477,0.007928163264262439,0.007783021548850523,0.13719157123095432,2015-12-20,2015,12,20
2015-12-21,0.0,0.1120910975877929,0.34382633388425693,0.25182701085888204,0.2792886936241133,0.4366638468744079,0.44568241781283463,0.42425280531799026,0.2235891120588103,0.18293902181134394,0.32248980023598556,0.5093741522613405,0.47507733073661296,0.10463817542285617,0.41407971951189865,0.3751102010196944,0.45717695079276083,0.3719758824086255,0.3845767175998422,6.114659269820049,2015-12-21,2015,12,21
2015-12-22,0.0,0.04412696388475617,0.15552271193778794,0.09483591859596001,0.11297677441488917,0.1577344655867539,0.20507351774410204,0.18273118182228074,0.08326846194768406,0.06859288027759869,0.1600838120212026,0.23201879371932932,0.21617875159718833,0.04142521869816355,0.17696191372645254,0.16656593266764957,0.16989089793811124,0.1546672759911045,0.16409485971060536,2.5867503322816194,2015-12-22,2015,12,22
2015-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-23,2015,12,23
2015-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-24,2015,12,24
2015-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-25,2015,12,25
2015-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-26,2015,12,26
2015-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-27,2015,12,27
2015-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-28,2015,12,28
2015-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-29,2015,12,29
2015-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-30,2015,12,30
2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-31,2015,12,31
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-01,2016,1,1
2016-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-02,2016,1,2
2016-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-03,2016,1,3
2016-01-04,0.0,0.0030098871960056728,0.0064398690888208,0.007837297848971515,0.006982269209791199,0.024445573267939044,0.011414209844941818,0.012551792576599214,0.0073840833545470745,0.0033971400528165054,0.0028068197887323684,0.016292320970790804,0.015239931913600666,0.0,0.012661466879938538,0.010417967563783943,0.02389041673130648,0.01196467883889843,0.011835596469810075,0.18857132159729414,2016-01-04,2016,1,4
2016-01-05,0.031152893875639378,0.39362860388721926,1.1565732247670275,0.8139662684180745,0.9114278762038033,1.3869786146415148,1.500458831254088,1.4072877447341001,0.7183595706102378,0.5897937600378745,1.1088766023127206,1.7084275785661451,1.592815434056409,0.36779861412006987,1.3690373581228121,1.252238585401462,1.451535834383536,1.2213676677326253,1.2706852725416011,20.252410335666962,2016-01-05,2016,1,5
2016-01-06,0.0,0.15814910289608305,0.4096602595867312,0.3224700986424838,0.34110021854789946,0.5697492055410017,0.533269967328277,0.5117490450530839,0.28608144279580966,0.2302288068085119,0.38187460554248465,0.6115241961256306,0.5705527674263937,0.1454906124503261,0.5022089366959646,0.4482326713781402,0.5895377758626553,0.45322586874896104,0.4645959950085587,7.529701576438995,2016-01-06,2016,1,6
2016-01-07,0.0,0.03268588977362016,0.19594518792267115,0.08779804328083869,0.12526116524903633,0.1432399456901276,0.2613157320510406,0.21907206856411754,0.07178289530634283,0.06050908211852953,0.215394775806014,0.2913012032525527,0.2710043482992183,0.03258945952600401,0.20818228201214278,0.20318513245534725,0.15961278872145615,0.1764687623359105,0.19230933639279074,2.947658098757761,2016-01-07,2016,1,7
2016-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-08,2016,1,8
2016-01-09,0.0,0.006682583788025698,0.013286802901644303,0.012929965599474971,0.011440996691517536,0.026052606206138165,0.0224023082200383,0.018281137215179627,0.009944523071021094,0.007741361194039678,0.006037263382931825,0.028749252043609647,0.02438678324471832,0.005369080461346222,0.01836563423502297,0.015336526127474827,0.025839836692974516,0.01728268499936352,0.01715609397070422,0.28728544004522544,2016-01-09,2016,1,9
2016-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-10,2016,1,10
2016-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-11,2016,1,11
2016-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-12,2016,1,12
